time,RWS_10,rolling_1h_sum,rolling_6h_sum,classification
2024-06-01 17:40:00,0.0,0.0,3.71,Low
2024-06-01 17:50:00,0.0,0.0,3.71,Low
2024-06-01 18:00:00,0.0,0.0,3.71,Low
2024-06-01 18:10:00,0.0,0.0,3.5399999999999996,Low
2024-06-01 18:20:00,0.0,0.0,3.38,Low
2024-06-01 18:30:00,0.0,0.0,3.38,Low
2024-06-01 18:40:00,0.0,0.0,3.38,Low
2024-06-01 18:50:00,0.0,0.0,3.21,Low
2024-06-01 19:00:00,0.0,0.0,3.0399999999999996,Low
2024-06-01 19:10:00,0.0,0.0,2.8699999999999997,Low
2024-06-01 19:20:00,0.18,0.18000000000000044,2.88,Low
2024-06-01 19:30:00,0.0,0.18000000000000044,2.88,Low
2024-06-01 19:40:00,0.17,0.3500000000000004,2.8899999999999997,Low
2024-06-01 19:50:00,0.17,0.5200000000000005,2.7199999999999998,Low
2024-06-01 20:00:00,0.36,0.8800000000000004,2.7399999999999998,Low
2024-06-01 20:10:00,1.28,2.1600000000000006,3.51,Low
2024-06-01 20:20:00,0.0,1.9800000000000004,3.17,Low
2024-06-01 20:30:00,0.36,2.3400000000000003,3.3599999999999994,Low
2024-06-01 20:40:00,0.88,3.0500000000000007,4.08,Low
2024-06-01 20:50:00,1.08,3.960000000000001,5.16,Low
2024-06-01 21:00:00,0.53,4.130000000000001,5.52,Low
2024-06-01 21:10:00,0.35,3.2000000000000006,5.87,Low
2024-06-01 21:20:00,0.0,3.2000000000000006,5.87,Low
2024-06-01 21:30:00,0.17,3.0100000000000007,5.87,Low
2024-06-01 21:40:00,0.53,2.660000000000001,6.4,Low
2024-06-01 21:50:00,0.17,1.7500000000000004,6.57,Low
2024-06-01 22:00:00,0.18,1.4000000000000006,6.58,Low
2024-06-01 22:10:00,0.17,1.2200000000000006,6.75,Low
2024-06-01 22:20:00,0.35,1.5700000000000007,6.930000000000001,Low
2024-06-01 22:30:00,0.53,1.9300000000000006,7.459999999999999,Low
2024-06-01 22:40:00,0.52,1.9200000000000004,7.9799999999999995,Low
2024-06-01 22:50:00,1.07,2.8200000000000007,9.05,Low
2024-06-01 23:00:00,1.04,3.6800000000000006,10.09,Low
2024-06-01 23:10:00,0.89,4.4,10.98,Low
2024-06-01 23:20:00,0.71,4.760000000000001,11.69,Low
2024-06-01 23:30:00,0.34,4.570000000000001,12.030000000000001,Low
2024-06-01 23:40:00,0.0,4.050000000000001,12.030000000000001,Low
2024-06-01 23:50:00,0.0,2.9800000000000004,12.030000000000001,Low
2024-06-02 00:00:00,0.0,1.9400000000000004,12.030000000000001,Low
2024-06-02 00:10:00,0.0,1.0500000000000003,12.030000000000001,Low
2024-06-02 00:20:00,0.0,0.34000000000000047,12.030000000000001,Low
2024-06-02 00:30:00,0.0,0.0,12.030000000000001,Low
2024-06-02 00:40:00,0.0,0.0,12.030000000000001,Low
2024-06-02 00:50:00,0.0,0.0,12.030000000000001,Low
2024-06-02 01:00:00,0.17,0.17000000000000046,12.200000000000001,Low
2024-06-02 01:10:00,0.0,0.17000000000000046,12.200000000000001,Low
2024-06-02 01:20:00,0.18,0.3500000000000004,12.200000000000001,Low
2024-06-02 01:30:00,0.0,0.3500000000000004,12.200000000000001,Low
2024-06-02 01:40:00,0.0,0.3500000000000004,12.030000000000001,Low
2024-06-02 01:50:00,0.0,0.3500000000000004,11.86,Low
2024-06-02 02:00:00,0.0,0.18000000000000044,11.5,Low
2024-06-02 02:10:00,0.0,0.18000000000000044,10.22,Low
2024-06-02 02:20:00,0.0,0.0,10.22,Low
2024-06-02 02:30:00,0.0,0.0,9.86,Low
2024-06-02 02:40:00,0.0,0.0,8.98,Low
2024-06-02 02:50:00,0.0,0.0,7.8999999999999995,Low
2024-06-02 03:00:00,0.0,0.0,7.369999999999999,Low
2024-06-02 03:10:00,0.0,0.0,7.02,Low
2024-06-02 03:20:00,0.0,0.0,7.02,Low
2024-06-02 03:30:00,0.0,0.0,6.85,Low
2024-06-02 03:40:00,0.0,0.0,6.319999999999999,Low
2024-06-02 03:50:00,0.0,0.0,6.1499999999999995,Low
2024-06-02 04:00:00,0.0,0.0,5.969999999999999,Low
2024-06-02 04:10:00,0.0,0.0,5.799999999999999,Low
2024-06-02 04:20:00,0.0,0.0,5.449999999999999,Low
2024-06-02 04:30:00,0.0,0.0,4.919999999999999,Low
2024-06-02 04:40:00,0.0,0.0,4.3999999999999995,Low
2024-06-02 04:50:00,0.34,0.34000000000000047,3.6699999999999995,Low
2024-06-02 05:00:00,1.24,1.5800000000000005,3.8699999999999997,Low
2024-06-02 05:10:00,1.04,2.6200000000000006,4.02,Low
2024-06-02 05:20:00,0.34,2.9600000000000004,3.6499999999999995,Low
2024-06-02 05:30:00,0.17,3.130000000000001,3.48,Low
2024-06-02 05:40:00,0.0,3.130000000000001,3.48,Low
2024-06-02 05:50:00,0.0,2.790000000000001,3.48,Low
2024-06-02 06:00:00,0.0,1.5500000000000005,3.48,Low
2024-06-02 06:10:00,0.0,0.5100000000000005,3.48,Low
2024-06-02 06:20:00,0.0,0.17000000000000046,3.48,Low
2024-06-02 06:30:00,0.0,0.0,3.48,Low
2024-06-02 06:40:00,0.0,0.0,3.48,Low
2024-06-02 06:50:00,0.0,0.0,3.48,Low
2024-06-02 07:00:00,0.0,0.0,3.31,Low
2024-06-02 07:10:00,0.34,0.34000000000000047,3.65,Low
2024-06-02 07:20:00,1.6,1.9400000000000006,5.07,Low
2024-06-02 07:30:00,1.04,2.9800000000000004,6.109999999999999,Low
2024-06-02 07:40:00,0.33,3.3100000000000005,6.4399999999999995,Low
2024-06-02 07:50:00,0.0,3.3100000000000005,6.4399999999999995,Low
2024-06-02 08:00:00,0.0,3.3100000000000005,6.4399999999999995,Low
2024-06-02 08:10:00,0.0,2.9700000000000006,6.4399999999999995,Low
2024-06-02 08:20:00,0.0,1.3700000000000006,6.4399999999999995,Low
2024-06-02 08:30:00,0.0,0.33000000000000046,6.4399999999999995,Low
2024-06-02 08:40:00,0.0,0.0,6.4399999999999995,Low
2024-06-02 08:50:00,1.01,1.0100000000000005,7.45,Low
2024-06-02 09:00:00,2.04,3.0500000000000007,9.49,Low
2024-06-02 09:10:00,1.38,4.430000000000001,10.870000000000001,Low
2024-06-02 09:20:00,0.0,4.430000000000001,10.870000000000001,Low
2024-06-02 09:30:00,0.0,4.430000000000001,10.870000000000001,Low
2024-06-02 09:40:00,0.0,4.430000000000001,10.870000000000001,Low
2024-06-02 09:50:00,0.0,3.420000000000001,10.870000000000001,Low
2024-06-02 10:00:00,0.0,1.3800000000000008,10.870000000000001,Low
2024-06-02 10:10:00,0.0,0.0,10.870000000000001,Low
2024-06-02 10:20:00,0.0,0.0,10.870000000000001,Low
2024-06-02 10:30:00,0.0,0.0,10.870000000000001,Low
2024-06-02 10:40:00,0.0,0.0,10.870000000000001,Low
2024-06-02 10:50:00,0.0,0.0,10.530000000000001,Low
2024-06-02 11:00:00,0.0,0.0,9.29,Low
2024-06-02 11:10:00,0.0,0.0,8.25,Low
2024-06-02 11:20:00,0.0,0.0,7.91,Low
2024-06-02 11:30:00,0.0,0.0,7.74,Low
2024-06-02 11:40:00,0.0,0.0,7.74,Low
2024-06-02 11:50:00,0.0,0.0,7.74,Low
2024-06-02 12:00:00,0.0,0.0,7.74,Low
2024-06-02 12:10:00,0.0,0.0,7.74,Low
2024-06-02 12:20:00,0.0,0.0,7.74,Low
2024-06-02 12:30:00,0.0,0.0,7.74,Low
2024-06-02 12:40:00,0.0,0.0,7.74,Low
2024-06-02 12:50:00,0.0,0.0,7.74,Low
2024-06-02 13:00:00,0.0,0.0,7.74,Low
2024-06-02 13:10:00,0.0,0.0,7.4,Low
2024-06-02 13:20:00,0.0,0.0,5.8,Low
2024-06-02 13:30:00,0.0,0.0,4.76,Low
2024-06-02 13:40:00,0.0,0.0,4.43,Low
2024-06-02 13:50:00,0.0,0.0,4.43,Low
2024-06-02 14:00:00,0.0,0.0,4.43,Low
2024-06-02 14:10:00,0.0,0.0,4.43,Low
2024-06-02 14:20:00,0.0,0.0,4.43,Low
2024-06-02 14:30:00,0.3,0.3000000000000009,4.7299999999999995,Low
2024-06-02 14:40:00,0.0,0.3000000000000009,4.7299999999999995,Low
2024-06-02 14:50:00,0.0,0.3000000000000009,3.7199999999999998,Low
2024-06-02 15:00:00,0.0,0.3000000000000009,1.68,Low
2024-06-02 15:10:00,0.0,0.3000000000000009,0.3,Low
2024-06-02 15:20:00,0.0,0.3000000000000009,0.3,Low
2024-06-02 15:30:00,0.0,0.0,0.3,Low
2024-06-02 15:40:00,0.0,0.0,0.3,Low
2024-06-02 15:50:00,0.0,0.0,0.3,Low
2024-06-02 16:00:00,0.0,0.0,0.3,Low
2024-06-02 16:10:00,0.0,0.0,0.3,Low
2024-06-02 16:20:00,0.0,0.0,0.3,Low
2024-06-02 16:30:00,0.0,0.0,0.3,Low
2024-06-02 16:40:00,0.0,0.0,0.3,Low
2024-06-02 16:50:00,0.32,0.3200000000000009,0.62,Low
2024-06-02 17:00:00,0.0,0.3200000000000009,0.62,Low
2024-06-02 17:10:00,0.0,0.3200000000000009,0.62,Low
2024-06-02 17:20:00,0.0,0.3200000000000009,0.62,Low
2024-06-02 17:30:00,0.0,0.3200000000000009,0.62,Low
2024-06-02 17:40:00,0.0,0.3200000000000009,0.62,Low
2024-06-02 17:50:00,0.61,0.6100000000000009,1.23,Low
2024-06-02 18:00:00,0.94,1.5500000000000007,2.17,Low
2024-06-02 18:10:00,1.27,2.8200000000000007,3.44,Low
2024-06-02 18:20:00,1.37,4.190000000000001,4.8100000000000005,Low
2024-06-02 18:30:00,2.52,6.710000000000001,7.33,Low
2024-06-02 18:40:00,2.07,8.780000000000001,9.4,Low
2024-06-02 18:50:00,1.15,9.32,10.55,Low
2024-06-02 19:00:00,1.34,9.72,11.89,Low
2024-06-02 19:10:00,1.02,9.47,12.91,Low
2024-06-02 19:20:00,0.87,8.97,13.78,Low
2024-06-02 19:30:00,3.62,10.07,17.4,Low
2024-06-02 19:40:00,5.2,13.200000000000001,22.6,Medium
2024-06-02 19:50:00,2.85,14.9,25.45,Medium
2024-06-02 20:00:00,0.5,14.06,25.95,Medium
2024-06-02 20:10:00,1.02,14.060000000000002,26.97,Medium
2024-06-02 20:20:00,5.23,18.42,32.2,Medium
2024-06-02 20:30:00,4.53,19.330000000000002,36.43,High
2024-06-02 20:40:00,10.19,24.32,46.62,High
2024-06-02 20:50:00,6.95,28.42,53.57,High
2024-06-02 21:00:00,7.68,35.6,61.25,High
2024-06-02 21:10:00,1.62,36.2,62.87,High
2024-06-02 21:20:00,0.17,31.14,63.04,High
2024-06-02 21:30:00,0.0,26.61,63.04,High
2024-06-02 21:40:00,0.0,16.42,63.04,High
2024-06-02 21:50:00,0.0,9.470000000000002,63.04,High
2024-06-02 22:00:00,0.0,1.7900000000000018,63.04,High
2024-06-02 22:10:00,0.16,0.3300000000000018,63.199999999999996,High
2024-06-02 22:20:00,0.26,0.4200000000000018,63.46,High
2024-06-02 22:30:00,0.04,0.4600000000000018,63.5,High
2024-06-02 22:40:00,0.0,0.4600000000000018,63.5,High
2024-06-02 22:50:00,0.0,0.4600000000000018,63.18,High
2024-06-02 23:00:00,0.0,0.4600000000000018,63.18,High
2024-06-02 23:10:00,0.0,0.3000000000000018,63.18,High
2024-06-02 23:20:00,0.0,0.04000000000000183,63.18,High
2024-06-02 23:30:00,0.0,0.0,63.18,High
2024-06-02 23:40:00,0.0,0.0,63.18,High
2024-06-02 23:50:00,0.0,0.0,62.57,High
2024-08-12 00:00:00,0.0,0.0,0.0,Low
2024-08-12 00:10:00,0.0,0.0,0.0,Low
2024-08-12 00:20:00,0.0,0.0,0.0,Low
2024-08-12 00:30:00,0.0,0.0,0.0,Low
2024-08-12 00:40:00,0.0,0.0,0.0,Low
2024-08-12 00:50:00,0.0,0.0,0.0,Low
2024-08-12 01:00:00,0.0,0.0,0.0,Low
2024-08-12 01:10:00,0.0,0.0,0.0,Low
2024-08-12 01:20:00,0.0,0.0,0.0,Low
2024-08-12 01:30:00,0.0,0.0,0.0,Low
2024-08-12 01:40:00,0.0,0.0,0.0,Low
2024-08-12 01:50:00,0.0,0.0,0.0,Low
2024-08-12 02:00:00,0.0,0.0,0.0,Low
2024-08-12 02:10:00,0.0,0.0,0.0,Low
2024-08-12 02:20:00,0.0,0.0,0.0,Low
2024-08-12 02:30:00,0.0,0.0,0.0,Low
2024-08-12 02:40:00,0.0,0.0,0.0,Low
2024-08-12 02:50:00,0.0,0.0,0.0,Low
2024-08-12 03:00:00,0.0,0.0,0.0,Low
2024-08-12 03:10:00,0.0,0.0,0.0,Low
2024-08-12 03:20:00,0.0,0.0,0.0,Low
2024-08-12 03:30:00,0.0,0.0,0.0,Low
2024-08-12 03:40:00,0.0,0.0,0.0,Low
2024-08-12 03:50:00,0.0,0.0,0.0,Low
2024-08-12 04:00:00,0.0,0.0,0.0,Low
2024-08-12 04:10:00,0.0,0.0,0.0,Low
2024-08-12 04:20:00,0.0,0.0,0.0,Low
2024-08-12 04:30:00,0.0,0.0,0.0,Low
2024-08-12 04:40:00,0.0,0.0,0.0,Low
2024-08-12 04:50:00,0.0,0.0,0.0,Low
2024-08-12 05:00:00,0.0,0.0,0.0,Low
2024-08-12 05:10:00,0.0,0.0,0.0,Low
2024-08-12 05:20:00,0.0,0.0,0.0,Low
2024-08-12 05:30:00,0.0,0.0,0.0,Low
2024-08-12 05:40:00,0.0,0.0,0.0,Low
2024-08-12 05:50:00,0.0,0.0,0.0,Low
2024-08-12 06:00:00,0.0,0.0,0.0,Low
2024-08-12 06:10:00,0.0,0.0,0.0,Low
2024-08-12 06:20:00,0.0,0.0,0.0,Low
2024-08-12 06:30:00,0.0,0.0,0.0,Low
2024-08-12 06:40:00,0.0,0.0,0.0,Low
2024-08-12 06:50:00,0.0,0.0,0.0,Low
2024-08-12 07:00:00,0.0,0.0,0.0,Low
2024-08-12 07:10:00,0.0,0.0,0.0,Low
2024-08-12 07:20:00,0.0,0.0,0.0,Low
2024-08-12 07:30:00,0.0,0.0,0.0,Low
2024-08-12 07:40:00,0.0,0.0,0.0,Low
2024-08-12 07:50:00,0.0,0.0,0.0,Low
2024-08-12 08:00:00,0.0,0.0,0.0,Low
2024-08-12 08:10:00,0.0,0.0,0.0,Low
2024-08-12 08:20:00,0.0,0.0,0.0,Low
2024-08-12 08:30:00,0.0,0.0,0.0,Low
2024-08-12 08:40:00,0.0,0.0,0.0,Low
2024-08-12 08:50:00,0.0,0.0,0.0,Low
2024-08-12 09:00:00,0.0,0.0,0.0,Low
2024-08-12 09:10:00,0.0,0.0,0.0,Low
2024-08-12 09:20:00,0.0,0.0,0.0,Low
2024-08-12 09:30:00,0.0,0.0,0.0,Low
2024-08-12 09:40:00,0.0,0.0,0.0,Low
2024-08-12 09:50:00,0.0,0.0,0.0,Low
2024-08-12 10:00:00,0.0,0.0,0.0,Low
2024-08-12 10:10:00,0.0,0.0,0.0,Low
2024-08-12 10:20:00,0.0,0.0,0.0,Low
2024-08-12 10:30:00,0.0,0.0,0.0,Low
2024-08-12 10:40:00,0.0,0.0,0.0,Low
2024-08-12 10:50:00,0.0,0.0,0.0,Low
2024-08-12 11:00:00,0.0,0.0,0.0,Low
2024-08-12 11:10:00,0.0,0.0,0.0,Low
2024-08-12 11:20:00,0.0,0.0,0.0,Low
2024-08-12 11:30:00,0.0,0.0,0.0,Low
2024-08-12 11:40:00,0.0,0.0,0.0,Low
2024-08-12 11:50:00,0.0,0.0,0.0,Low
2024-08-12 12:00:00,0.0,0.0,0.0,Low
2024-08-12 12:10:00,0.0,0.0,0.0,Low
2024-08-12 12:20:00,0.0,0.0,0.0,Low
2024-08-12 12:30:00,0.0,0.0,0.0,Low
2024-08-12 12:40:00,0.0,0.0,0.0,Low
2024-08-12 12:50:00,0.0,0.0,0.0,Low
2024-08-12 13:00:00,0.0,0.0,0.0,Low
2024-08-12 13:10:00,0.0,0.0,0.0,Low
2024-08-12 13:20:00,0.0,0.0,0.0,Low
2024-08-12 13:30:00,0.0,0.0,0.0,Low
2024-08-12 13:40:00,0.0,0.0,0.0,Low
2024-08-12 13:50:00,0.0,0.0,0.0,Low
2024-08-12 14:00:00,0.0,0.0,0.0,Low
2024-08-12 14:10:00,0.0,0.0,0.0,Low
2024-08-12 14:20:00,0.0,0.0,0.0,Low
2024-08-12 14:30:00,0.0,0.0,0.0,Low
2024-08-12 14:40:00,0.0,0.0,0.0,Low
2024-08-12 14:50:00,0.0,0.0,0.0,Low
2024-08-12 15:00:00,0.0,0.0,0.0,Low
2024-08-12 15:10:00,0.0,0.0,0.0,Low
2024-08-12 15:20:00,0.0,0.0,0.0,Low
2024-08-12 15:30:00,0.0,0.0,0.0,Low
2024-08-12 15:40:00,0.0,0.0,0.0,Low
2024-08-12 15:50:00,0.0,0.0,0.0,Low
2024-08-12 16:00:00,0.0,0.0,0.0,Low
2024-08-12 16:10:00,0.0,0.0,0.0,Low
2024-08-12 16:20:00,0.0,0.0,0.0,Low
2024-08-12 16:30:00,0.0,0.0,0.0,Low
2024-08-12 16:40:00,0.0,0.0,0.0,Low
2024-08-12 16:50:00,0.0,0.0,0.0,Low
2024-08-12 17:00:00,0.0,0.0,0.0,Low
2024-08-12 17:10:00,0.0,0.0,0.0,Low
2024-08-12 17:20:00,0.0,0.0,0.0,Low
2024-08-12 17:30:00,0.0,0.0,0.0,Low
2024-08-12 17:40:00,0.0,0.0,0.0,Low
2024-08-12 17:50:00,0.0,0.0,0.0,Low
2024-08-12 18:00:00,0.0,0.0,0.0,Low
2024-08-12 18:10:00,0.0,0.0,0.0,Low
2024-08-12 18:20:00,0.0,0.0,0.0,Low
2024-08-12 18:30:00,0.0,0.0,0.0,Low
2024-08-12 18:40:00,0.0,0.0,0.0,Low
2024-08-12 18:50:00,0.0,0.0,0.0,Low
2024-08-12 19:00:00,0.0,0.0,0.0,Low
2024-08-12 19:10:00,0.0,0.0,0.0,Low
2024-08-12 19:20:00,0.0,0.0,0.0,Low
2024-08-12 19:30:00,0.0,0.0,0.0,Low
2024-08-12 19:40:00,0.0,0.0,0.0,Low
2024-08-12 19:50:00,0.0,0.0,0.0,Low
2024-08-12 20:00:00,0.0,0.0,0.0,Low
2024-08-12 20:10:00,0.0,0.0,0.0,Low
2024-08-12 20:20:00,0.0,0.0,0.0,Low
2024-08-12 20:30:00,0.0,0.0,0.0,Low
2024-08-12 20:40:00,0.0,0.0,0.0,Low
2024-08-12 20:50:00,0.0,0.0,0.0,Low
2024-08-12 21:00:00,0.0,0.0,0.0,Low
2024-08-12 21:10:00,0.0,0.0,0.0,Low
2024-08-12 21:20:00,0.0,0.0,0.0,Low
2024-08-12 21:30:00,0.0,0.0,0.0,Low
2024-08-12 21:40:00,0.0,0.0,0.0,Low
2024-08-12 21:50:00,0.0,0.0,0.0,Low
2024-08-12 22:00:00,0.0,0.0,0.0,Low
2024-08-12 22:10:00,0.0,0.0,0.0,Low
2024-08-12 22:20:00,0.0,0.0,0.0,Low
2024-08-12 22:30:00,0.0,0.0,0.0,Low
2024-08-12 22:40:00,0.0,0.0,0.0,Low
2024-08-12 22:50:00,0.0,0.0,0.0,Low
2024-08-12 23:00:00,0.0,0.0,0.0,Low
2024-08-12 23:10:00,0.0,0.0,0.0,Low
2024-08-12 23:20:00,0.0,0.0,0.0,Low
2024-08-12 23:30:00,0.0,0.0,0.0,Low
2024-08-12 23:40:00,0.0,0.0,0.0,Low
2024-08-12 23:50:00,0.0,0.0,0.0,Low
2024-08-13 00:00:00,0.0,0.0,0.0,Low
2024-08-13 00:10:00,0.0,0.0,0.0,Low
2024-08-13 00:20:00,0.0,0.0,0.0,Low
2024-08-13 00:30:00,0.0,0.0,0.0,Low
2024-08-13 00:40:00,0.0,0.0,0.0,Low
2024-08-13 00:50:00,0.0,0.0,0.0,Low
2024-08-13 01:00:00,0.0,0.0,0.0,Low
2024-08-13 01:10:00,0.0,0.0,0.0,Low
2024-08-13 01:20:00,0.0,0.0,0.0,Low
2024-08-13 01:30:00,0.0,0.0,0.0,Low
2024-08-13 01:40:00,0.0,0.0,0.0,Low
2024-08-13 01:50:00,0.0,0.0,0.0,Low
2024-08-13 02:00:00,0.0,0.0,0.0,Low
2024-08-13 02:10:00,0.0,0.0,0.0,Low
2024-08-13 02:20:00,0.0,0.0,0.0,Low
2024-08-13 02:30:00,0.0,0.0,0.0,Low
2024-08-13 02:40:00,0.0,0.0,0.0,Low
2024-08-13 02:50:00,0.0,0.0,0.0,Low
2024-08-13 03:00:00,0.0,0.0,0.0,Low
2024-08-13 03:10:00,0.0,0.0,0.0,Low
2024-08-13 03:20:00,0.0,0.0,0.0,Low
2024-08-13 03:30:00,0.0,0.0,0.0,Low
2024-08-13 03:40:00,0.0,0.0,0.0,Low
2024-08-13 03:50:00,0.0,0.0,0.0,Low
2024-08-13 04:00:00,0.0,0.0,0.0,Low
2024-08-13 04:10:00,0.0,0.0,0.0,Low
2024-08-13 04:20:00,0.0,0.0,0.0,Low
2024-08-13 04:30:00,0.0,0.0,0.0,Low
2024-08-13 04:40:00,0.0,0.0,0.0,Low
2024-08-13 04:50:00,0.0,0.0,0.0,Low
2024-08-13 05:00:00,0.0,0.0,0.0,Low
2024-08-13 05:10:00,0.0,0.0,0.0,Low
2024-08-13 05:20:00,0.0,0.0,0.0,Low
2024-08-13 05:30:00,0.0,0.0,0.0,Low
2024-08-13 05:40:00,0.0,0.0,0.0,Low
2024-08-13 05:50:00,0.0,0.0,0.0,Low
2024-08-13 06:00:00,0.0,0.0,0.0,Low
2024-08-13 06:10:00,0.0,0.0,0.0,Low
2024-08-13 06:20:00,0.0,0.0,0.0,Low
2024-08-13 06:30:00,0.0,0.0,0.0,Low
2024-08-13 06:40:00,0.0,0.0,0.0,Low
2024-08-13 06:50:00,0.0,0.0,0.0,Low
2024-08-13 07:00:00,0.0,0.0,0.0,Low
2024-08-13 07:10:00,0.0,0.0,0.0,Low
2024-08-13 07:20:00,0.0,0.0,0.0,Low
2024-08-13 07:30:00,0.0,0.0,0.0,Low
2024-08-13 07:40:00,0.0,0.0,0.0,Low
2024-08-13 07:50:00,0.0,0.0,0.0,Low
2024-08-13 08:00:00,0.0,0.0,0.0,Low
2024-08-13 08:10:00,0.0,0.0,0.0,Low
2024-08-13 08:20:00,0.0,0.0,0.0,Low
2024-08-13 08:30:00,0.0,0.0,0.0,Low
2024-08-13 08:40:00,0.0,0.0,0.0,Low
2024-08-13 08:50:00,0.0,0.0,0.0,Low
2024-08-13 09:00:00,0.0,0.0,0.0,Low
2024-08-13 09:10:00,0.0,0.0,0.0,Low
2024-08-13 09:20:00,0.0,0.0,0.0,Low
2024-08-13 09:30:00,0.0,0.0,0.0,Low
2024-08-13 09:40:00,0.0,0.0,0.0,Low
2024-08-13 09:50:00,0.0,0.0,0.0,Low
2024-08-13 10:00:00,0.0,0.0,0.0,Low
2024-08-13 10:10:00,0.0,0.0,0.0,Low
2024-08-13 10:20:00,0.0,0.0,0.0,Low
2024-08-13 10:30:00,0.0,0.0,0.0,Low
2024-08-13 10:40:00,0.0,0.0,0.0,Low
2024-08-13 10:50:00,0.0,0.0,0.0,Low
2024-08-13 11:00:00,0.0,0.0,0.0,Low
2024-08-13 11:10:00,0.0,0.0,0.0,Low
2024-08-13 11:20:00,0.0,0.0,0.0,Low
2024-08-13 11:30:00,0.0,0.0,0.0,Low
2024-08-13 11:40:00,0.0,0.0,0.0,Low
2024-08-13 11:50:00,0.0,0.0,0.0,Low
2024-08-13 12:00:00,0.0,0.0,0.0,Low
2024-08-13 12:10:00,0.0,0.0,0.0,Low
2024-08-13 12:20:00,0.0,0.0,0.0,Low
2024-08-13 12:30:00,0.0,0.0,0.0,Low
2024-08-13 12:40:00,0.0,0.0,0.0,Low
2024-08-13 12:50:00,0.0,0.0,0.0,Low
2024-08-13 13:00:00,0.0,0.0,0.0,Low
2024-08-13 13:10:00,0.0,0.0,0.0,Low
2024-08-13 13:20:00,0.0,0.0,0.0,Low
2024-08-13 13:30:00,0.0,0.0,0.0,Low
2024-08-13 13:40:00,0.0,0.0,0.0,Low
2024-08-13 13:50:00,0.0,0.0,0.0,Low
2024-08-13 14:00:00,0.0,0.0,0.0,Low
2024-08-13 14:10:00,0.0,0.0,0.0,Low
2024-08-13 14:20:00,0.0,0.0,0.0,Low
2024-08-13 14:30:00,0.0,0.0,0.0,Low
2024-08-13 14:40:00,0.0,0.0,0.0,Low
2024-08-13 14:50:00,0.0,0.0,0.0,Low
2024-08-13 15:00:00,0.0,0.0,0.0,Low
2024-08-13 15:10:00,0.0,0.0,0.0,Low
2024-08-13 15:20:00,0.0,0.0,0.0,Low
2024-08-13 15:30:00,0.0,0.0,0.0,Low
2024-08-13 15:40:00,0.0,0.0,0.0,Low
2024-08-13 15:50:00,0.0,0.0,0.0,Low
2024-08-13 16:00:00,0.0,0.0,0.0,Low
2024-08-13 16:10:00,0.0,0.0,0.0,Low
2024-08-13 16:20:00,0.0,0.0,0.0,Low
2024-08-13 16:30:00,0.0,0.0,0.0,Low
2024-08-13 16:40:00,0.0,0.0,0.0,Low
2024-08-13 16:50:00,0.0,0.0,0.0,Low
2024-08-13 17:00:00,0.0,0.0,0.0,Low
2024-08-13 17:10:00,0.0,0.0,0.0,Low
2024-08-13 17:20:00,0.0,0.0,0.0,Low
2024-08-13 17:30:00,0.0,0.0,0.0,Low
2024-08-13 17:40:00,0.0,0.0,0.0,Low
2024-08-13 17:50:00,0.0,0.0,0.0,Low
2024-08-13 18:00:00,0.0,0.0,0.0,Low
2024-08-13 18:10:00,0.0,0.0,0.0,Low
2024-08-13 18:20:00,0.0,0.0,0.0,Low
2024-08-13 18:30:00,0.0,0.0,0.0,Low
2024-08-13 18:40:00,0.0,0.0,0.0,Low
2024-08-13 18:50:00,0.0,0.0,0.0,Low
2024-08-13 19:00:00,0.0,0.0,0.0,Low
2024-08-13 19:10:00,0.0,0.0,0.0,Low
2024-08-13 19:20:00,0.0,0.0,0.0,Low
2024-08-13 19:30:00,0.0,0.0,0.0,Low
2024-08-13 19:40:00,0.0,0.0,0.0,Low
2024-08-13 19:50:00,0.0,0.0,0.0,Low
2024-08-13 20:00:00,0.0,0.0,0.0,Low
2024-08-13 20:10:00,0.0,0.0,0.0,Low
2024-08-13 20:20:00,0.0,0.0,0.0,Low
2024-08-13 20:30:00,0.0,0.0,0.0,Low
2024-08-13 20:40:00,0.0,0.0,0.0,Low
2024-08-13 20:50:00,0.0,0.0,0.0,Low
2024-08-13 21:00:00,0.0,0.0,0.0,Low
2024-08-13 21:10:00,0.26,0.26,0.26,Low
2024-08-13 21:20:00,0.0,0.26,0.26,Low
2024-08-13 21:30:00,0.0,0.26,0.26,Low
2024-08-13 21:40:00,0.0,0.26,0.26,Low
2024-08-13 21:50:00,0.0,0.26,0.26,Low
2024-08-13 22:00:00,0.0,0.26,0.26,Low
2024-08-13 22:10:00,0.0,0.0,0.26,Low
2024-08-13 22:20:00,0.0,0.0,0.26,Low
2024-08-13 22:30:00,0.0,0.0,0.26,Low
2024-08-13 22:40:00,0.0,0.0,0.26,Low
2024-08-13 22:50:00,0.0,0.0,0.26,Low
2024-08-13 23:00:00,0.0,0.0,0.26,Low
2024-08-13 23:10:00,0.0,0.0,0.26,Low
2024-08-13 23:20:00,0.0,0.0,0.26,Low
2024-08-13 23:30:00,0.0,0.0,0.26,Low
2024-08-13 23:40:00,0.0,0.0,0.26,Low
2024-08-13 23:50:00,0.0,0.0,0.26,Low
2024-08-14 00:00:00,0.0,0.0,0.26,Low
2024-08-14 00:10:00,0.0,0.0,0.26,Low
2024-08-14 00:20:00,0.0,0.0,0.26,Low
